name,time,mean_Bytes,mean_Data,mean_GoodPut,mean_Interest,mean_Throughput,mean_Time
sandie-sc19,2019-11-20T17:37:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:37:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:37:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:37:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:37:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:38:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:38:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:38:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:38:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:38:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:38:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:39:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:39:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:39:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:39:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:39:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:39:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:40:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:40:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:40:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:40:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:40:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:40:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:41:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:41:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:41:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:41:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:41:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:41:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:42:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:42:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:42:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:42:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:42:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:42:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:43:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:43:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:43:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:43:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:43:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:43:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:44:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:44:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:44:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:44:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:44:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:44:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:45:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:45:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:45:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:45:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:45:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:45:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:46:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:46:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:46:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:46:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:46:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:46:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:47:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:47:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:47:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:47:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:47:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:47:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:48:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:48:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:48:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:48:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:48:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:48:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:49:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:49:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:49:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:49:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:49:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:49:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:50:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:50:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:50:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:50:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:50:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:50:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:51:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:51:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:51:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:51:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:51:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:51:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:52:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:52:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:52:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:52:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:52:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:52:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:53:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:53:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:53:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:53:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:53:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:53:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:54:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:54:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:54:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:54:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:54:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:54:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:55:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:55:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:55:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:55:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:55:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:55:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:56:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:56:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:56:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:56:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:56:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:56:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:57:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:57:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:57:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:57:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:57:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:57:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:58:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:58:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:58:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:58:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:58:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:58:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:59:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:59:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:59:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:59:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:59:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T17:59:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:00:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:00:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:00:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:00:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:00:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:00:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:01:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:01:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:01:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:01:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:01:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:01:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:02:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:02:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:02:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:02:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:02:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:02:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:03:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:03:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:03:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:03:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:03:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:03:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:04:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:04:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:04:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:04:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:04:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:04:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:05:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:05:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:05:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:05:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:05:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:05:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:06:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:06:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:06:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:06:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:06:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:06:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:07:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:07:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:07:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:07:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:07:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:07:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:08:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:08:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:08:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:08:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:08:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:08:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:09:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:09:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:09:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:09:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:09:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:09:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:10:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:10:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:10:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:10:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:10:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:10:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:11:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:11:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:11:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:11:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:11:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:11:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:12:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:12:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:12:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:12:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:12:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:12:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:13:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:13:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:13:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:13:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:13:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:13:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:14:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:14:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:14:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:14:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:14:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:14:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:15:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:15:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:15:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:15:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:15:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:15:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:16:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:16:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:16:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:16:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:16:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:16:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:17:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:17:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:17:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:17:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:17:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:17:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:18:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:18:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:18:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:18:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:18:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:18:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:19:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:19:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:19:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:19:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:19:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:19:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:20:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:20:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:20:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:20:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:20:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:20:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:21:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:21:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:21:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:21:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:21:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:21:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:22:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:22:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:22:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:22:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:22:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:22:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:23:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:23:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:23:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:23:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:23:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:23:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:24:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:24:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:24:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:24:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:24:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:24:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:25:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:25:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:25:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:25:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:25:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:25:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:26:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:26:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:26:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:26:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:26:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:26:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:27:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:27:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:27:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:27:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:27:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:27:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:28:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:28:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:28:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:28:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:28:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:28:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:29:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:29:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:29:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:29:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:29:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:29:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:30:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:30:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:30:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:30:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:30:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:30:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:31:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:31:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:31:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:31:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:31:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:31:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:32:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:32:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:32:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:32:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:32:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:32:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:33:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:33:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:33:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:33:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:33:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:33:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:34:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:34:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:34:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:34:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:34:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:34:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:35:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:35:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:35:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:35:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:35:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:35:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:36:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:36:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:36:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:36:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:36:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:36:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:37:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:37:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:37:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:37:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:37:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:37:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:38:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:38:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:38:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:38:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:38:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:38:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:39:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:39:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:39:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:39:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:39:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:39:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:40:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:40:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:40:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:40:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:40:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:40:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:41:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:41:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:41:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:41:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:41:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:41:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:42:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:42:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:42:20Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:42:30Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:42:40Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:42:50Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:43:00Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:43:10Z,0,0,0,0,0,0
sandie-sc19,2019-11-20T18:43:20Z,0,0,0,0,0,0
