name,time,mean_Bytes,mean_Data,mean_GoodPut,mean_Interest,mean_Lost,mean_Throughput,mean_Time
sc19_vip,2019-11-20T22:34:25Z,2683316855,366876,6644.53671434623,371062,4186,6703.390617868358,3.053989258
sc19_vip,2019-11-20T22:34:30Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:34:35Z,2675578643,365818,6173.883705182927,371062,5244,6210.6067127553,3.2868036910000002
sc19_vip,2019-11-20T22:34:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:34:45Z,2683616729,366917,6649.0169134658,371062,4145,6708.660142647547,3.051931438
sc19_vip,2019-11-20T22:34:50Z,2681005631,366560,6652.5231356710465,371062,4502,6705.667000771684,3.050322913
sc19_vip,2019-11-20T22:34:55Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:35:00Z,2657527691,363350,6657.687651344629,371062,7712,6652.104725057215,3.04795671
sc19_vip,2019-11-20T22:35:05Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:35:10Z,2683755695,366936,6650.24760080856,371062,4126,6710.249329078101,3.051366651
sc19_vip,2019-11-20T22:35:15Z,2683007199,366934,6647.149482060851,371062,4128,6705.25264959375,3.052788839
sc19_vip,2019-11-20T22:35:20Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:35:25Z,2683461889,366946,6650.682733358473,371062,4116,6709.953730377543,3.05116701
sc19_vip,2019-11-20T22:35:30Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:35:35Z,2683528961,366905,6650.496610293368,371062,4157,6709.933656355161,3.051252401
sc19_vip,2019-11-20T22:35:40Z,2684188466,366945,6651.1853706502825,371062,4117,6712.277778709642,3.05093643
sc19_vip,2019-11-20T22:35:45Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:35:50Z,2682029591,366700,6398.524848175742,371062,4362,6452.102960264762,3.171409697
sc19_vip,2019-11-20T22:35:55Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:36:00Z,2683763009,366937,6648.5000397933445,371062,4125,6708.504283266396,3.052168704
sc19_vip,2019-11-20T22:36:05Z,2683704497,366929,6652.552715677838,371062,4133,6712.447186021585,3.05030935
sc19_vip,2019-11-20T22:36:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:36:15Z,2683828835,366946,6654.085013494593,371062,4116,6714.30434370864,3.049606927
sc19_vip,2019-11-20T22:36:20Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:36:25Z,2683660613,366923,6645.539909343593,371062,4139,6705.261595379754,3.053528235
sc19_vip,2019-11-20T22:36:30Z,2683821521,366945,6651.470982175623,371062,4117,6711.648364752762,3.050805424
sc19_vip,2019-11-20T22:36:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:36:40Z,2683821521,366945,6647.648068376594,371062,4117,6707.790864176332,3.052559874
sc19_vip,2019-11-20T22:36:45Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:36:50Z,2683755695,366936,6650.857538234009,371062,4126,6710.864769651983,3.051086816
sc19_vip,2019-11-20T22:36:55Z,2683733753,366933,6646.17360041104,371062,4129,6706.083742669048,3.053237091
sc19_vip,2019-11-20T22:37:00Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:37:05Z,2683461889,366946,6647.76416077986,371062,4116,6707.00914743074,3.052506566
sc19_vip,2019-11-20T22:37:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:37:15Z,2683770323,366938,6646.906442768915,371062,4124,6706.914581818175,3.052900462
sc19_vip,2019-11-20T22:37:20Z,2682790247,366804,6648.518662022831,371062,4258,6706.091489144886,3.052160155
sc19_vip,2019-11-20T22:37:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:37:30Z,2683814207,366944,6651.1754645306355,371062,4118,6711.3318835964,3.050940974
sc19_vip,2019-11-20T22:37:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:37:40Z,2683741067,366934,6644.5864227286675,371062,4128,6704.500529577317,3.053966411
sc19_vip,2019-11-20T22:37:45Z,2683777637,366939,6647.440789885668,371062,4123,6707.472032635679,3.052655058
sc19_vip,2019-11-20T22:37:50Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:37:55Z,2683770323,366938,6649.46372955619,371062,4124,6709.494955739659,3.051726361
sc19_vip,2019-11-20T22:38:00Z,2674488857,365669,6647.824656398562,371062,5393,6684.6429006159115,3.052478788
sc19_vip,2019-11-20T22:38:05Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:38:10Z,2683828835,366946,6638.513598465895,371062,4116,6698.59200769958,3.056760139
sc19_vip,2019-11-20T22:38:15Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:38:20Z,2683433879,366892,6646.302671904305,371062,4170,6705.4646413091195,3.053177797
sc19_vip,2019-11-20T22:38:25Z,2682139301,366715,6522.000175247663,371062,4347,6576.881229423935,3.11136817
sc19_vip,2019-11-20T22:38:30Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:38:35Z,2683352194,366931,6643.1771966199885,371062,4131,6702.10732311452,3.054614253
sc19_vip,2019-11-20T22:38:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:38:45Z,2683828835,366946,6643.26729548509,371062,4116,6703.388725577383,3.054572825
sc19_vip,2019-11-20T22:38:50Z,2683836149,366947,6644.880066994319,371062,4115,6705.034365218997,3.053831453
sc19_vip,2019-11-20T22:38:55Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:39:00Z,2645488847,361704,6663.14016238935,371062,9358,6627.393340073543,3.0454625379999998
sc19_vip,2019-11-20T22:39:05Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:39:10Z,2683828835,366946,6651.6969406253875,371062,4116,6711.89465882991,3.050701788
sc19_vip,2019-11-20T22:39:15Z,2680939805,366551,6653.968914044929,371062,4511,6706.959650591859,3.049660137
sc19_vip,2019-11-20T22:39:20Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:39:25Z,2683667927,366924,6650.580179222168,371062,4138,6710.365449071385,3.05121406
sc19_vip,2019-11-20T22:39:30Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:39:35Z,2679557459,366362,6539.446465723393,371062,4700,6588.126449064234,3.103067493
sc19_vip,2019-11-20T22:39:40Z,2683836149,366947,6653.219684565589,371062,4115,6713.449479087776,3.050003564
sc19_vip,2019-11-20T22:39:45Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:39:50Z,2683836149,366947,6653.116692258191,371062,4115,6713.345554418935,3.050050779
sc19_vip,2019-11-20T22:39:55Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:40:00Z,2683602101,366915,6649.769230176349,371062,4147,6709.38263575701,3.05158616
sc19_vip,2019-11-20T22:40:05Z,2683396072,366937,6650.488101162646,371062,4125,6709.592794071927,3.051256305
sc19_vip,2019-11-20T22:40:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:40:15Z,2683528961,366905,6649.135848960422,371062,4157,6708.560733579429,3.051876847
sc19_vip,2019-11-20T22:40:20Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:40:25Z,2683784951,366940,6647.391439458145,371062,4122,6707.440516027683,3.052677721
sc19_vip,2019-11-20T22:40:30Z,2683836149,366947,6646.857161236905,371062,4115,6707.029357559891,3.052923097
sc19_vip,2019-11-20T22:40:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:40:40Z,2683836149,366947,6646.5774602032025,371062,4115,6706.747124468539,3.05305157
sc19_vip,2019-11-20T22:40:45Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:40:50Z,2683733753,366933,6648.138376660303,371062,4129,6708.066229864741,3.052334744
sc19_vip,2019-11-20T22:40:55Z,2683821521,366945,6648.522554646155,371062,4117,6708.673262123617,3.052158368
sc19_vip,2019-11-20T22:41:00Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:41:05Z,2683675241,366925,6650.200390277238,371062,4137,6710.000533234796,3.051388313
sc19_vip,2019-11-20T22:41:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:41:15Z,2683828835,366946,6647.879926200086,371062,4116,6708.043100503885,3.05245341
sc19_vip,2019-11-20T22:41:20Z,2683704497,366929,6647.460667015515,371062,4133,6707.309292467741,3.05264593
sc19_vip,2019-11-20T22:41:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:41:30Z,2683836149,366947,6648.747199625967,371062,4115,6708.936505954214,3.052055243
sc19_vip,2019-11-20T22:41:35Z,2683439950,366943,6648.016806653989,371062,4119,6707.2092087588435,3.052390561
sc19_vip,2019-11-20T22:41:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:41:45Z,2683828835,366946,6648.071866205976,371062,4116,6708.236777562815,3.052365281
sc19_vip,2019-11-20T22:41:50Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:41:55Z,2683836149,366947,6649.1750201077775,371062,4115,6709.3681993788905,3.051858868
sc19_vip,2019-11-20T22:42:00Z,2640456815,361016,6656.806623142178,371062,10046,6608.499677614628,3.048360107
sc19_vip,2019-11-20T22:42:05Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:42:10Z,2683507019,366902,6649.213156808108,371062,4160,6708.5838788472465,3.051841364
sc19_vip,2019-11-20T22:42:15Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:42:20Z,2683667927,366924,6650.903535193112,371062,4138,6710.691711844963,3.051065715
sc19_vip,2019-11-20T22:42:25Z,2683558217,366909,6648.540244683439,371062,4153,6708.032936843427,3.052150247
sc19_vip,2019-11-20T22:42:30Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:42:35Z,2683784951,366940,6644.811726534173,371062,4122,6704.837499319015,3.053862861
sc19_vip,2019-11-20T22:42:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:42:45Z,2683653299,366922,6643.889687714435,371062,4140,6703.578273790571,3.054286676
sc19_vip,2019-11-20T22:42:50Z,2683748381,366935,6647.889630851465,371062,4127,6707.851803523539,3.052448954
sc19_vip,2019-11-20T22:42:55Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:43:00Z,2649643199,362272,6660.636585183791,371062,8790,6635.3066324523825,3.046607256
sc19_vip,2019-11-20T22:43:05Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:43:10Z,2675271329,365826,6654.057889804358,371062,5236,6692.868207810779,3.049619358
sc19_vip,2019-11-20T22:43:15Z,2683682555,366926,6650.33792207627,371062,4136,6710.157589344004,3.051325209
sc19_vip,2019-11-20T22:43:20Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:43:25Z,2683836149,366947,6649.110761280199,371062,4115,6709.303358833563,3.051888362
sc19_vip,2019-11-20T22:43:30Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:43:35Z,2683587473,366913,6648.650721869267,371062,4149,6708.217534416051,3.052099531
sc19_vip,2019-11-20T22:43:40Z,2669668931,365010,6638.990483492581,371062,6052,6663.728840701487,3.056540569
sc19_vip,2019-11-20T22:43:45Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:43:50Z,2520894857,344669,6708.745060681684,371062,26393,6358.4884082377175,3.024760006
sc19_vip,2019-11-20T22:43:55Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:44:00Z,2356073867,322134,6729.818646850023,371062,48928,5961.425575777418,3.015288348
sc19_vip,2019-11-20T22:44:05Z,2683389995,366886,6639.829215412774,371062,4176,6698.824009267541,3.056154472
sc19_vip,2019-11-20T22:44:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:44:15Z,2551855019,348902,6693.620626228723,371062,22160,6422.068803461889,3.031594541
sc19_vip,2019-11-20T22:44:20Z,2683763009,366937,6647.777062121909,371062,4125,6707.774780555032,3.052500642
sc19_vip,2019-11-20T22:44:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:44:30Z,2683814207,366944,6647.48035916661,371062,4118,6707.603357928256,3.052636887
sc19_vip,2019-11-20T22:44:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:44:40Z,2683352194,366931,6645.480384584032,371062,4131,6704.430942139493,3.053555586
sc19_vip,2019-11-20T22:44:45Z,2683806893,366943,6648.377578742294,371062,4119,6708.490410186184,3.052224924
sc19_vip,2019-11-20T22:44:50Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:44:55Z,2683784951,366940,6648.638006654822,371062,4122,6708.6983440640015,3.052105368
sc19_vip,2019-11-20T22:45:00Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:45:05Z,2683836149,366947,6649.196718145919,371062,4115,6709.39009384349,3.051848909
sc19_vip,2019-11-20T22:45:10Z,2683624043,366918,6649.162200487972,371062,4144,6708.825017287402,3.051864752
sc19_vip,2019-11-20T22:45:15Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:45:20Z,2683828835,366946,6646.4325190449745,371062,4116,6706.582594344291,3.053118149
sc19_vip,2019-11-20T22:45:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:45:30Z,2683316855,366876,6648.880699849825,371062,4186,6707.773080170972,3.051993962
sc19_vip,2019-11-20T22:45:35Z,2683324169,366877,6646.932844123519,371062,4185,6705.82624956498,3.052888336
sc19_vip,2019-11-20T22:45:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:45:45Z,2683792265,366941,6646.862636926597,371062,4121,6706.925214604895,3.052920582
sc19_vip,2019-11-20T22:45:50Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:45:55Z,2683821521,366945,6645.665994101422,371062,4117,6705.7908576208765,3.053470302
sc19_vip,2019-11-20T22:46:00Z,2642833865,361341,6652.581113865937,371062,9721,6610.250304187184,3.050296329
sc19_vip,2019-11-20T22:46:05Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:46:10Z,2683461889,366946,6645.9825427059495,371062,4116,6705.211651546419,3.053324865
sc19_vip,2019-11-20T22:46:15Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:46:20Z,2683799579,366942,6646.738879833021,371062,4120,6706.818616909247,3.052977425
sc19_vip,2019-11-20T22:46:25Z,2683828835,366946,6647.883903012957,371062,4116,6708.0471133068295,3.052451584
sc19_vip,2019-11-20T22:46:30Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:46:35Z,2683828835,366946,6647.949823844042,371062,4116,6708.113630720058,3.052421316
sc19_vip,2019-11-20T22:46:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:46:45Z,2683470449,366897,6648.268123466292,371062,4165,6707.5389978138455,3.052275175
sc19_vip,2019-11-20T22:46:50Z,2683821521,366945,6645.660487736738,371062,4117,6705.785301438849,3.053472832
sc19_vip,2019-11-20T22:46:55Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:47:00Z,2653775609,362837,6656.819286637858,371062,8225,6641.846410482688,3.048354308
sc19_vip,2019-11-20T22:47:05Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:47:10Z,2683799579,366942,6648.247679551789,371062,4120,6708.341054637878,3.052284561
sc19_vip,2019-11-20T22:47:15Z,2683726439,366932,6649.283261152565,371062,4130,6709.203149917785,3.051809188
sc19_vip,2019-11-20T22:47:20Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:47:25Z,2683836149,366947,6648.892644787733,371062,4115,6709.083267791609,3.051988479
sc19_vip,2019-11-20T22:47:30Z,2683763009,366937,6646.896281590937,371062,4125,6706.886050776996,3.052905129
sc19_vip,2019-11-20T22:47:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:47:40Z,2683439950,366943,6647.3374102579155,371062,4119,6706.523763174593,3.052702533
sc19_vip,2019-11-20T22:47:45Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:47:50Z,2683792265,366941,6648.196722781795,371062,4121,6708.271355566342,3.052307956
sc19_vip,2019-11-20T22:47:55Z,2683784951,366940,6648.697134884215,371062,4122,6708.758006427063,3.052078225
sc19_vip,2019-11-20T22:48:00Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:48:05Z,2683638671,366920,6647.728784703168,371062,4142,6707.415300322823,3.05252281
sc19_vip,2019-11-20T22:48:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:48:15Z,2683792265,366941,6649.226425449593,371062,4121,6709.310362863986,3.051835274
sc19_vip,2019-11-20T22:48:20Z,2683836149,366947,6646.857407261736,371062,4115,6707.029605811917,3.052922984
sc19_vip,2019-11-20T22:48:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:48:30Z,2683784951,366940,6647.762122354974,371062,4122,6707.814547480987,3.052507502
sc19_vip,2019-11-20T22:48:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:48:40Z,2683689869,366927,6646.667056980871,371062,4135,6706.471982382552,3.053010415
sc19_vip,2019-11-20T22:48:45Z,2683784951,366940,6645.243238483185,371062,4122,6705.272909322519,3.053664557
sc19_vip,2019-11-20T22:48:50Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:48:55Z,2683704497,366929,6646.4699973284505,371062,4133,6706.309703552415,3.053100933
sc19_vip,2019-11-20T22:49:00Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:49:05Z,2683287599,366871,6653.923027405466,371062,4191,6712.786880278083,3.049681168
sc19_vip,2019-11-20T22:49:10Z,2682868271,366915,6648.392963453666,371062,4147,6706.159732688735,3.052217861
sc19_vip,2019-11-20T22:49:15Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:49:20Z,2683461889,366946,6648.013178157003,371062,4116,6707.26038405496,3.052392227
sc19_vip,2019-11-20T22:49:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:49:30Z,2683272971,366870,6655.209965329731,371062,4192,6714.04860110402,3.049091442
sc19_vip,2019-11-20T22:49:35Z,2682096376,366659,6661.860201071028,371062,4403,6717.810629871736,3.046047671
sc19_vip,2019-11-20T22:49:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:49:45Z,2680830095,366536,6524.329500458104,371062,4526,6576.018701116006,3.110257345
sc19_vip,2019-11-20T22:49:50Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:49:55Z,2682234383,366728,6522.605779206163,371062,4334,6577.725101878918,3.111079289
sc19_vip,2019-11-20T22:50:00Z,2660504489,363757,6668.5500050038745,371062,7305,6670.421402924653,3.042991915
sc19_vip,2019-11-20T22:50:05Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:50:10Z,2681225051,366590,6524.816039437769,371062,4472,6577.477985556923,3.110025421
sc19_vip,2019-11-20T22:50:15Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:50:20Z,2683550903,366908,6648.683918458436,371062,4154,6708.159613200879,3.052084292
sc19_vip,2019-11-20T22:50:25Z,2683821521,366945,6647.306609303361,371062,4117,6707.446315844597,3.052716678
sc19_vip,2019-11-20T22:50:30Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:50:35Z,2683770323,366938,6648.242083961479,371062,4124,6708.262281152837,3.05228713
sc19_vip,2019-11-20T22:50:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:50:45Z,2683836149,366947,6648.8293891721,371062,4115,6709.019439540031,3.052017515
sc19_vip,2019-11-20T22:50:50Z,2683741067,366934,6649.207333002384,371062,4128,6709.1631065093125,3.051844037
sc19_vip,2019-11-20T22:50:55Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:51:00Z,2683418011,366940,6648.993863683553,371062,4122,6708.140121088353,3.051942018
sc19_vip,2019-11-20T22:51:05Z,2683748381,366935,6649.612062757672,371062,4127,6709.5897713012955,3.051658286
sc19_vip,2019-11-20T22:51:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:51:15Z,2683828835,366946,6646.648974151509,371062,4116,6706.8010083650115,3.053018721
sc19_vip,2019-11-20T22:51:20Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:51:25Z,2683719125,366931,6647.452620770391,371062,4131,6707.337733096714,3.052649625
sc19_vip,2019-11-20T22:51:30Z,2683777637,366939,6644.611563308584,371062,4123,6704.61725607736,3.053954856
sc19_vip,2019-11-20T22:51:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:51:40Z,2683594787,366914,6645.564680628275,371062,4148,6705.122119078348,3.053516853
sc19_vip,2019-11-20T22:51:45Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:51:50Z,2683836149,366947,6632.073261053725,371062,4115,6692.111622735366,3.059728527
sc19_vip,2019-11-20T22:51:55Z,2683265657,366869,6645.642059981059,371062,4193,6704.377831333409,3.053481299
sc19_vip,2019-11-20T22:52:00Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:52:05Z,2683836149,366947,6633.704666282158,371062,4115,6693.757796633157,3.058976058
sc19_vip,2019-11-20T22:52:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:52:15Z,2683470449,366897,6652.621326690789,371062,4165,6711.931010869193,3.050277891
sc19_vip,2019-11-20T22:52:20Z,2683777637,366939,6639.564654300843,371062,4123,6699.524769797199,3.056276248
sc19_vip,2019-11-20T22:52:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:52:30Z,2683461889,366946,6643.147097514761,371062,4116,6702.350936819724,3.054628093
sc19_vip,2019-11-20T22:52:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:52:40Z,2683836149,366947,6646.651749922558,371062,4115,6706.822086712589,3.053017446
sc19_vip,2019-11-20T22:52:45Z,2683719125,366931,6647.124317917574,371062,4131,6707.0064726518185,3.052800396
sc19_vip,2019-11-20T22:52:50Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:52:55Z,2683814207,366944,6646.159216392114,371062,4118,6706.2702661052335,3.053243699
sc19_vip,2019-11-20T22:53:00Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:53:05Z,2683799579,366942,6645.512685518631,371062,4120,6705.581339049475,3.053540744
sc19_vip,2019-11-20T22:53:10Z,2683836149,366947,6646.971784653695,371062,4115,6707.145018631405,3.052870451
sc19_vip,2019-11-20T22:53:15Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:53:20Z,2683719125,366931,6646.627915377324,371062,4131,6706.505598154628,3.053028394
sc19_vip,2019-11-20T22:53:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:53:30Z,2683821521,366945,6646.288200253162,371062,4117,6706.41869301429,3.053184445
sc19_vip,2019-11-20T22:53:35Z,2683741067,366934,6646.118898806498,371062,4128,6706.046823962206,3.0532622209999998
sc19_vip,2019-11-20T22:53:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:53:45Z,2683697183,366928,6652.014323530752,371062,4134,6711.88565440325,3.050556232
sc19_vip,2019-11-20T22:53:50Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:53:55Z,2683828835,366946,6647.672970800644,371062,4116,6707.834272162408,3.052548439
sc19_vip,2019-11-20T22:54:00Z,2625886640,359073,6652.359954199638,371062,11989,6567.643598700466,3.050397737
sc19_vip,2019-11-20T22:54:05Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:54:10Z,2683828835,366946,6650.403050284617,371062,4116,6710.589058808616,3.051295327
sc19_vip,2019-11-20T22:54:15Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:54:20Z,2683726439,366932,6646.0775804278255,371062,4130,6705.968581262588,3.053281203
sc19_vip,2019-11-20T22:54:25Z,2682563513,366773,6662.078569915676,371062,4289,6719.200902811061,3.045947828
sc19_vip,2019-11-20T22:54:30Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:54:35Z,2683836149,366947,6644.571451609146,371062,4115,6704.722956022388,3.053973292
sc19_vip,2019-11-20T22:54:40Z,2683631357,366919,6648.152074446391,371062,4143,6707.824108983978,3.052328455
sc19_vip,2019-11-20T22:54:45Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:54:50Z,2683792265,366941,6648.485403913824,371062,4121,6708.562645287394,3.052175423
sc19_vip,2019-11-20T22:54:55Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:55:00Z,2636851013,360523,6648.6729436585665,371062,10539,6591.4114965642975,3.05208933
sc19_vip,2019-11-20T22:55:05Z,2683748381,366935,6657.094333753559,371062,4127,6717.139530364878,3.048228361
sc19_vip,2019-11-20T22:55:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:55:15Z,2683726439,366932,6653.2484876444005,371062,4130,6713.204108972212,3.04999036
sc19_vip,2019-11-20T22:55:20Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:55:25Z,2683828835,366946,6644.477127057545,371062,4116,6704.609506100269,3.054016646
sc19_vip,2019-11-20T22:55:30Z,2683381446,366935,6642.24855171885,371062,4127,6701.24349181514,3.055041315
sc19_vip,2019-11-20T22:55:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:55:40Z,2683536275,366906,6654.533927298732,371062,4156,6714.025354939184,3.049401201
sc19_vip,2019-11-20T22:55:45Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:55:50Z,2683777637,366939,6645.0431776454025,371062,4123,6705.052768206705,3.053756493
sc19_vip,2019-11-20T22:55:55Z,2683550903,366908,6656.5155288867545,371062,4154,6716.061281173953,3.048493414
sc19_vip,2019-11-20T22:56:00Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:56:05Z,2683572845,366911,6652.76809955715,371062,4151,6712.3352121008775,3.050210596
sc19_vip,2019-11-20T22:56:10Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:56:15Z,2683704497,366929,6648.406000108232,371062,4133,6708.263136612877,3.052211876
sc19_vip,2019-11-20T22:56:20Z,2683660613,366923,6647.03331750011,371062,4139,6706.768424395113,3.05284219
sc19_vip,2019-11-20T22:56:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:56:30Z,2683836149,366947,6648.773380331139,371062,4115,6708.962923666214,3.052043225
sc19_vip,2019-11-20T22:56:35Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:56:40Z,2683770323,366938,6651.5946887968585,371062,4124,6711.645153237932,3.050748685
sc19_vip,2019-11-20T22:56:45Z,2683836149,366947,6654.824520897382,371062,4115,6715.0688435679085,3.049268044
sc19_vip,2019-11-20T22:56:50Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:56:55Z,2683645985,366921,6655.459003870744,371062,4141,6715.2332268015225,3.048977349
sc19_vip,2019-11-20T22:57:00Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:57:05Z,2556171811,349540,6655.253914007593,371062,21522,6396.060069505881,3.049071307
sc19_vip,2019-11-20T22:57:10Z,2683419251,366890,6651.696809802437,371062,4172,6710.870212391326,3.050701848
sc19_vip,2019-11-20T22:57:15Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:57:20Z,2683821521,366945,6647.3201969639285,371062,4117,6707.460026435844,3.052710438
sc19_vip,2019-11-20T22:57:25Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:57:30Z,2683470449,366897,6648.703864019159,371062,4165,6707.978623096251,3.052075136
sc19_vip,2019-11-20T22:57:35Z,2683799579,366942,6648.771132154654,371062,4120,6708.869238718137,3.052044257
sc19_vip,2019-11-20T22:57:40Z,0,0,0,0,0,0,0
sc19_vip,2019-11-20T22:57:45Z,2683682555,366926,6649.425840554273,371062,4136,6709.237303665495,3.05174375
sc19_vip,2019-11-20T22:57:50Z,0,0,0,0,0,0,0
